category,city,name,price,rating,review_count,state
hotelstravel,Scottsdale,Howard Johnson by Wyndham Scottsdale Old Town,$$,3.5,63,AZ
hotelstravel,Mesa,Holiday Inn Hotel & Suites Phoenix-Mesa/Chandler,$$,2.5,63,AZ
hotelstravel,Scottsdale,Aloft Scottsdale,$$,3.0,63,AZ
hotelstravel,Fountain Hills,Inn at Eagle Mountain,$$,3.5,61,AZ
hotelstravel,Goodyear,Best Western Phoenix Goodyear Inn,$$,3.0,61,AZ
hotelstravel,Phoenix,La Quinta Inn by Wyndham Phoenix Thomas Road,$$,2.5,61,AZ
hotelstravel,Phoenix,Vacation Inn,$,1.5,61,AZ
hotelstravel,Phoenix,Grand Canyon University Hotel,$$,3.5,61,AZ
hotelstravel,Gilbert,Hampton Inn & Suites Phoenix/Gilbert,$$,4.0,60,AZ
hotelstravel,Phoenix,Hotel Del Sol,$$,2.0,60,AZ
hotelstravel,Tempe,La Quinta Inn by Wyndham Phoenix Sky Harbor Airport,$$,3.0,59,AZ
hotelstravel,Scottsdale,Best Western Plus Sundial,$$,3.5,59,AZ
hotelstravel,Phoenix,Hampton Inn Phoenix-Midtown-Downtown Area,$$,4.0,59,AZ
hotelstravel,Scottsdale,Pedego Electric Bikes Scottsdale,$$,5.0,58,AZ
hotelstravel,Phoenix,Springhill Suites by Marriott,$$,3.5,58,AZ
hotelstravel,Phoenix,Residence Inn Phoenix Airport,$$,3.0,58,AZ
hotelstravel,Surprise,"Windmill Suites Surprise, an Ascend Hotel Collection Member",$$,3.0,58,AZ
hotelstravel,Peoria,Days Hotel by Wyndham Peoria Glendale Area,$$,2.0,57,AZ
hotelstravel,Phoenix,Hilton Garden Inn Phoenix Airport,$$,3.0,57,AZ
hotelstravel,Phoenix,Quality Inn Phoenix North I-17,$$,1.5,57,AZ
hotelstravel,Scottsdale,Comfort Suites Old Town Scottsdale,$$,2.0,56,AZ
hotelstravel,Tempe,Residence Inn by Marriott Tempe Downtown/University,$$,4.0,56,AZ
hotelstravel,Phoenix,Sleep Inn Phoenix Sky Harbor Airport,$$,2.5,55,AZ
hotelstravel,Phoenix,Hampton Inn Phoenix-Airport North,$$,3.5,55,AZ
hotelstravel,Scottsdale,Motel 6 - Scottsdale,$,3.0,55,AZ
hotelstravel,Phoenix,Fairfield Inn & Suites Phoenix Midtown,$$,3.5,55,AZ
hotelstravel,Phoenix,Courtyard by Marriott Phoenix West/Avondale,$$,4.0,54,AZ
hotelstravel,Chandler,Hyatt Place Phoenix Chandler Fashion Center,$$,3.5,54,AZ
hotelstravel,Paradise Valley,The Hermosa Inn,$$$,4.5,53,AZ
hotelstravel,Phoenix,GreenTree Inn & Suites Phoenix,$$,3.5,53,AZ
hotelstravel,Mesa,Ramada Mesa Phoenix East Area,$$,2.0,53,AZ
hotelstravel,Phoenix,Super 8 by Wyndham Phoenix Downtown,$,2.0,53,AZ
hotelstravel,Phoenix,Motel 6,$,1.5,53,AZ
hotelstravel,Mesa,La Quinta by Wyndham Phoenix Mesa West,$$,3.0,52,AZ
hotelstravel,Chandler,Super 8 by Wyndham Chandler Phoenix,$,2.5,52,AZ
hotelstravel,Mesa,Knights Inn Mesa,$,1.0,52,AZ
hotelstravel,Phoenix,Holiday Inn Hotel & Suites Phoenix Airport,$$,3.5,52,AZ
hotelstravel,Tempe,Courtyard by Marriott Tempe Downtown,$$,3.0,52,AZ
hotelstravel,Scottsdale,Best Western Plus Scottsdale Thunderbird Suites,$$,3.5,50,AZ
hotelstravel,Scottsdale,Homewood Suites by Hilton Phoenix/Scottsdale,$$,2.5,50,AZ
hotelstravel,Tempe,SpringHill Suites Phoenix Tempe/Airport,$$,3.5,50,AZ
hotelstravel,Chandler,Courtyard by Marriott Phoenix Chandler/Fashion Center,$$,3.5,50,AZ
hotelstravel,Scottsdale,Magnuson Hotel Papago Inn,$$,3.5,50,AZ
hotelstravel,Tempe,Hawthorn Suites By Wyndham Tempe,$$,2.0,50,AZ
hotelstravel,Phoenix,Howard Johnson by Wyndham Phoenix Airport/Downtown Area,$,1.5,50,AZ
hotelstravel,Phoenix,Residence Inn by Marriott Phoenix Desert View at Mayo Clinic,$$,4.0,49,AZ
hotelstravel,Phoenix,Holiday Inn Express,$$,4.0,49,AZ
hotelstravel,Mesa,La Quinta by Wyndham Mesa Superstition Springs,$$,3.0,49,AZ
hotelstravel,Scottsdale,Courtyard by Marriott Scottsdale Salt River,$$,4.0,49,AZ
hotelstravel,Chandler,Hampton Inn & Suites Phoenix Chandler-Fashion Center AZ,$$,4.5,49,AZ
hotelstravel,Phoenix,Best Western Airport Inn,$$,3.5,49,AZ
hotelstravel,Mesa,Days Hotel by Wyndham Mesa Near Phoenix,$$,3.5,48,AZ
hotelstravel,Phoenix,Hampton Inn & Suites Phoenix North/Happy Valley,$$,4.5,47,AZ
hotelstravel,Glendale,Hampton Inn & Suites Phoenix Glendale-Westgate,$$,4.5,47,AZ
hotelstravel,Phoenix,Hilton Garden Inn Phoenix Downtown,$$,4.5,47,AZ
hotelstravel,Mesa,Best Western Plus Mesa,$$,2.5,47,AZ
hotelstravel,Mesa,Baymont by Wyndham Mesa Near Downtown,$$,3.5,46,AZ
hotelstravel,Tolleson,Premier Inn,$,2.0,46,AZ
hotelstravel,Tempe,Red Lion Inn & Suites Phoenix Tempe,$$,3.5,46,AZ
hotelstravel,Glendale,Comfort Suites State Farm Stadium Area,$$,4.0,46,AZ
hotelstravel,Scottsdale,Hampton Inn & Suites Scottsdale/Riverwalk,$$,3.5,45,AZ
hotelstravel,Scottsdale,Fairfield Inn by Marriott,$$,2.5,45,AZ
hotelstravel,Scottsdale,Courtyard by Marriott Scottsdale Old Town,$$,3.5,45,AZ
hotelstravel,Chandler,Home2 Suites by Hilton Phoenix Chandler,$$,4.5,45,AZ
hotelstravel,Scottsdale,The Phoenician Spa,$$$$,3.5,44,AZ
hotelstravel,Tempe,Hampton Inn & Suites Phoenix Tempe,$$,4.5,44,AZ
hotelstravel,Glendale,SpringHill Suites Phoenix Glendale/Peoria,$$,4.0,44,AZ
hotelstravel,Phoenix,Western Lodge,$,1.5,44,AZ
hotelstravel,Phoenix,Courtyard by Marriott Phoenix Camelback,$$,3.5,44,AZ
hotelstravel,Phoenix,Extended Stay America - Phoenix - Biltmore,$$,2.5,44,AZ
hotelstravel,Chandler,Hawthorn Suites By Wyndham Chandler,$$,2.0,43,AZ
hotelstravel,Scottsdale,Extended Stay America - Phoenix - Scottsdale - Old Town,$$,1.5,43,AZ
hotelstravel,Scottsdale,La Quinta by Wyndham Phoenix Scottsdale,$$,3.0,43,AZ
hotelstravel,Phoenix,Executive Inn Phoenix North,$$,3.0,43,AZ
hotelstravel,Glendale,Staybridge Suites Phoenix-Glendale,$$,3.5,43,AZ
hotelstravel,Phoenix,Homewood Suites by Hilton Phoenix-Biltmore,$$,3.5,43,AZ
hotelstravel,Chandler,Courtyard by Marriott Phoenix Chandler,$$,3.5,43,AZ
hotelstravel,Phoenix,Holiday Inn Express & Suites Phoenix/Chandler,$$,3.0,43,AZ
hotelstravel,Avondale,Hilton Garden Inn Phoenix/Avondale,$$,3.5,42,AZ
hotelstravel,Scottsdale,TownePlace Suites by Marriott Scottsdale,$$,3.5,42,AZ
hotelstravel,Tempe,SpringHill Suites Tempe at Arizona Mills Mall,$$,3.0,42,AZ
hotelstravel,Chandler,Element Chandler Fashion Center,$$,4.0,42,AZ
hotelstravel,Phoenix,Courtyard by Marriott Phoenix Airport,$$,3.0,42,AZ
hotelstravel,Phoenix,La Quinta by Wyndham Phoenix Chandler,$$,3.0,41,AZ
hotelstravel,Peoria,Comfort Suites Peoria Sports Complex,$$,3.5,41,AZ
hotelstravel,Phoenix,A Victory Inn and Suites,$,1.5,41,AZ
hotelstravel,Scottsdale,Scottsdale Camelback Resort,$$$,3.0,41,AZ
hotelstravel,Mesa,Four Points by Sheraton at Phoenix Mesa Gateway Airport,$$,3.5,41,AZ
hotelstravel,Chandler,SpringHill Suites by Marriott Phoenix Chandler/Fashion Center,$$,3.0,41,AZ
hotelstravel,Phoenix,Holiday Inn Express & Suites Phoenix Airport,$$,3.0,40,AZ
hotelstravel,Phoenix,Comfort Suites Phoenix North,$$,3.0,40,AZ
hotelstravel,Scottsdale,Courtyard by Marriott,$$,4.0,40,AZ
hotelstravel,Chandler,Comfort Inn Chandler - Phoenix South,$$,3.5,40,AZ
hotelstravel,Phoenix,Comfort Inn I-10 West at 51st Ave,$$,2.5,40,AZ
hotelstravel,Phoenix,Extended Stay America - Phoenix - Airport,$,2.0,40,AZ
hotelstravel,Phoenix,Residence Inn Phoenix Downtown,$$$,4.0,40,AZ
hotelstravel,Mesa,Best Western Legacy Inn & Suites,$$,2.5,40,AZ
hotelstravel,Phoenix,Knights Inn Phoenix at N Black Canyon Hwy,$,1.5,40,AZ
hotelstravel,Scottsdale,Hampton Inn & Suites Phoenix/Scottsdale,$$,4.0,39,AZ
hotelstravel,Chandler,Quality Inn,$$,2.5,39,AZ
hotelstravel,Goodyear,Quality Inn & Suites Goodyear - Phoenix West,$$$$,2.5,39,AZ
hotelstravel,Tempe,Comfort Suites Phoenix Airport,$$,3.5,39,AZ
hotelstravel,Tempe,Quality Suites near Old Town Scottsdale,$,2.0,39,AZ
hotelstravel,Glendale,Holiday Inn Express & Suites Phoenix-Glendale,$$,3.5,39,AZ
hotelstravel,Scottsdale,Residence Inn by Marriott Scottsdale Paradise Valley,$$,3.5,39,AZ
hotelstravel,Phoenix,Homewood Suites by Hilton Phoenix North-Happy Valley,$$,4.0,39,AZ
hotelstravel,Phoenix,TownePlace Suites Phoenix North,$$,3.5,39,AZ
hotelstravel,Glendale,Ramada Glendale,$$,1.5,39,AZ
hotelstravel,Scottsdale,SpringHill Suites Scottsdale North,$$,3.5,38,AZ
hotelstravel,Scottsdale,The Canyon Suites at The Phoenician,$$$$,4.5,38,AZ
hotelstravel,Peoria,La Quinta by Wyndham Phoenix West Peoria,$$,3.5,37,AZ
hotelstravel,Chandler,Drury Inn and Suites Phoenix Chandler Fashion Center,$$,4.5,37,AZ
hotelstravel,Surprise,Hampton Inn & Suites Phoenix-Surprise,$$,4.0,37,AZ
hotelstravel,Phoenix,Holiday Inn Phoenix-West,$$,3.0,37,AZ
hotelstravel,Scottsdale,Days Inn & Suites by Wyndham Scottsdale North,$$,3.5,36,AZ
hotelstravel,Phoenix,SpringHill Suites Phoenix North,$$,4.0,36,AZ
hotelstravel,Phoenix,Comfort Inn West,$$,2.5,36,AZ
hotelstravel,Glendale,Residence Inn Phoenix Glendale,$$,4.0,36,AZ
hotelstravel,Scottsdale,Country Inn & Suites by Carlson-Scottsdale,$$,3.0,36,AZ
hotelstravel,Tempe,Baymont by Wyndham Tempe/Scottsdale,$$,2.5,35,AZ
hotelstravel,Chandler,Holiday Inn Phoenix - Chandler,$$,3.5,35,AZ
hotelstravel,Phoenix,Super 8 by Wyndham Phoenix Metro North,$,1.5,35,AZ
hotelstravel,Scottsdale,Extended Stay America - Phoenix - Scottsdale - North,$$,1.5,35,AZ
hotelstravel,Phoenix,Premier Inns At Metro Center Mall,$$,1.5,35,AZ
hotelstravel,Surprise,Holiday Inn Express & Suites Surprise,$$,3.5,35,AZ
hotelstravel,Scottsdale,Hilton Garden Inn Scottsdale North/Perimeter Center,$$,4.0,35,AZ
hotelstravel,Mesa,Econo Lodge Inn & Suites,$$,2.0,35,AZ
hotelstravel,Phoenix,Days Inn by Wyndham Airport - Phoenix,$,1.5,34,AZ
hotelstravel,Tempe,Motel 6,$,2.0,34,AZ
hotelstravel,Phoenix,Red Roof PLUS+ Phoenix West,$$,2.0,34,AZ
hotelstravel,Surprise,Days Inn & Suites by Wyndham Surprise,$$,3.0,34,AZ
hotelstravel,Chandler,Hampton Inn Phoenix/Chandler,$$,3.5,34,AZ
hotelstravel,Phoenix,Homewood Suites by Hilton Phoenix-Metro Center,$$,3.0,34,AZ
hotelstravel,Surprise,Residence Inn Phoenix NW/Surprise,$$,4.5,34,AZ
hotelstravel,Tempe,Motel 6,$,1.5,34,AZ
hotelstravel,Tempe,Rodeway Inn Near AZ State University,$,1.5,34,AZ
hotelstravel,Tempe,Holiday Inn Express & Suites Tempe,$$,3.5,33,AZ
hotelstravel,Phoenix,Candlewood Suites Phoenix,$$,3.5,33,AZ
hotelstravel,Phoenix,Travelodge by Wyndham Phoenix Downtown,$$,1.5,33,AZ
hotelstravel,Mesa,Residence Inn Phoenix Mesa,$$,3.5,33,AZ
hotelstravel,Tolleson,A Victory Inn,$$,1.0,32,AZ
hotelstravel,Scottsdale,Extended Stay America - Scottsdale,$$,2.0,32,AZ
hotelstravel,Scottsdale,Sleep Inn at North Scottsdale Road,$$,4.5,32,AZ
hotelstravel,Phoenix,Crossland Economy Studios - Phoenix - West,$,1.5,32,AZ
hotelstravel,Chandler,Staybridge Suites Phoenix - Chandler,$$,4.0,32,AZ
hotelstravel,Tempe,Homewood Suites By Hilton Phoenix Tempe ASU Area,$$,3.0,31,AZ
hotelstravel,Phoenix,Hilton Garden Inn Phoenix North Happy Valley,$$,3.0,31,AZ
hotelstravel,Tempe,Adventurous Stills,$$,5.0,31,AZ
hotelstravel,Mesa,Country Inn & Suites by Radisson - Mesa,$$,3.0,31,AZ
hotelstravel,Goodyear,Super 8 by Wyndham Goodyear/Phoenix Area,$$,2.0,31,AZ
hotelstravel,Phoenix,Sleep Inn Phoenix North I-17,$$,3.0,31,AZ
hotelstravel,Chandler,Homewood Suites by Hilton Phoenix/Chandler,$$,3.5,31,AZ
hotelstravel,Phoenix,Courtyard by Marriott Phoenix North/Happy Valley,$$,4.0,31,AZ
hotelstravel,Phoenix,Motel 6,$,1.5,31,AZ
hotelstravel,Scottsdale,Holiday Inn Express Scottsdale North,$$,3.5,30,AZ
hotelstravel,Scottsdale,Hampton Inn & Suites Phoenix/Scottsdale on Shea Boulevard,$$,3.0,30,AZ
hotelstravel,Goodyear,Holiday Inn Hotel & Suites Goodyear - West Phoenix Area,$$,3.5,30,AZ
hotelstravel,Surprise,Quality Inn & Suites Surprise Near Sun City West,$$,2.5,30,AZ
hotelstravel,Peoria,Holiday Inn Express Peoria North - Glendale,$$,3.0,30,AZ
hotelstravel,Tempe,TownePlace Suites by Marriott Tempe at Arizona Mills Mall,$$,4.0,30,AZ
hotelstravel,Tempe,Candlewood Suites Phoenix/Tempe,$$,4.0,29,AZ
hotelstravel,Glendale,Comfort Inn & Suites at Talavi,$,2.5,29,AZ
hotelstravel,Avondale,Homewood Suites by Hilton Phoenix-Avondale,$$,4.0,29,AZ
hotelstravel,Phoenix,Extended Stay America - Phoenix - Deer Valley,$$,2.0,29,AZ
hotelstravel,Phoenix,Motel 6,$,1.5,29,AZ
hotelstravel,Peoria,Extended Stay America - Phoenix - Peoria,$$,2.0,29,AZ
hotelstravel,Phoenix,Knights Inn Phoenix at W Sweetwater Ave,$,1.0,29,AZ
hotelstravel,Phoenix,Homewood Suites by Hilton Phoenix Airport South,$$,4.0,28,AZ
hotelstravel,Phoenix,Travelodge by Wyndham Phoenix North,$$,1.5,28,AZ
hotelstravel,Tempe,Motel 6,$,2.0,28,AZ
hotelstravel,Mesa,Sleep Inn Mesa - Superstition Springs Center,$$,3.0,28,AZ
hotelstravel,Mesa,Super 8 by Wyndham Phoenix/Mesa/Gilbert Road,$$,2.0,27,AZ
hotelstravel,Phoenix,Extended Stay America - Phoenix - Chandler - E. Chandler Blvd.,$$,1.5,27,AZ
hotelstravel,Phoenix,Extended Stay America - Phoenix - Chandler,$$,2.0,27,AZ
hotelstravel,Peoria,Hampton Inn Phoenix/Glendale/Peoria,$$,3.0,26,AZ
hotelstravel,Fountain Hills,Comfort Inn Fountain Hills - Scottsdale,$$,3.0,26,AZ
hotelstravel,Phoenix,Rodeway Inn Downtown Phoenix,$,3.0,26,AZ
hotelstravel,Goodyear,Comfort Suites,$$,4.5,26,AZ
hotelstravel,Mesa,Extended Stay America - Phoenix - Mesa,$$,2.0,26,AZ
hotelstravel,Mesa,Extended Stay America - Phoenix - Mesa - West,$$,1.5,25,AZ
hotelstravel,Scottsdale,Bespoke Inn,$$$,4.5,25,AZ
hotelstravel,Mesa,Courtyard by Marriott Phoenix Mesa Gateway Airport,$$$,4.0,25,AZ
hotelstravel,Goodyear,Hampton Inn & Suites Phoenix-Goodyear,$$,3.5,25,AZ
hotelstravel,Chandler,Homewood Suites by Hilton Phoenix Chandler Fashion Center,$$,4.5,25,AZ
hotelstravel,Mesa,Motel 6,$,2.0,24,AZ
hotelstravel,Mesa,Courtyard by Marriott Phoenix Mesa,$$,3.5,24,AZ
hotelstravel,Tolleson,Best Western Tolleson Hotel,$$,3.5,24,AZ
hotelstravel,Mesa,Travelodge Suites by Wyndham Phoenix Mesa,$,1.5,24,AZ
hotelstravel,Phoenix,Residence Inn Phoenix North/Happy Valley,$$,4.0,24,AZ
hotelstravel,Mesa,Motel 6,$,1.5,24,AZ
hotelstravel,Phoenix,Budget Inn Phoenix,$,1.0,24,AZ
hotelstravel,Phoenix,Crossland Economy Studios - Phoenix - Metro,$,1.5,24,AZ
hotelstravel,Phoenix,Courtyard by Marriott Phoenix North,$$,3.5,24,AZ
hotelstravel,Chandler,Fairfield Inn & Suites Phoenix Chandler/Fashion Center,$$,4.0,23,AZ
hotelstravel,Scottsdale,Residence Inn by Marriott,$$,4.0,23,AZ
hotelstravel,Chandler,Chandler Inn,$,1.5,23,AZ
hotelstravel,Mesa,American Executive Inn,$,1.5,23,AZ
hotelstravel,Tempe,Residence Inn by Marriott Tempe,$$,3.5,22,AZ
hotelstravel,Chandler,Cambria Hotel Phoenix Chandler - Fashion Center,$$,4.0,22,AZ
hotelstravel,Gilbert,Residence Inn by Marriott,$$$,4.5,22,AZ
hotelstravel,Little Rock,Little Rock Marriott,$$,3.5,132,AR
hotelstravel,Little Rock,Embassy Suites by Hilton Little Rock,$$,2.5,92,AR
hotelstravel,Little Rock,DoubleTree by Hilton Hotel Little Rock,$$,3.0,80,AR
hotelstravel,North Little Rock,Flyway Brewing,$$,4.0,79,AR
hotelstravel,Little Rock,Capital Hotel,$$$,4.5,65,AR
hotelstravel,North Little Rock,Wyndham Riverfront Little Rock,$$,3.0,60,AR
hotelstravel,Little Rock,Comfort Inn & Suites Presidential,$$,4.0,58,AR
hotelstravel,Little Rock,La Quinta by Wyndham Downtown Conference Center,$$,2.5,56,AR
hotelstravel,Little Rock,"The Burgundy Hotel, Tapestry Collection by Hilton",$$,4.5,53,AR
hotelstravel,Little Rock,Courtyard by Marriott Little Rock Downtown,$$,3.5,43,AR
hotelstravel,Bryant,La Quinta by Wyndham Little Rock - Bryant,$$,4.0,40,AR
hotelstravel,Little Rock,Hampton Inn & Suites Little Rock-Downtown,$$,3.5,40,AR
hotelstravel,Little Rock,Four Points By Sheraton Little Rock Midtown,$$,2.5,38,AR
hotelstravel,North Little Rock,Best Western Plus JFK Inn & Suites,$$,4.0,33,AR
hotelstravel,Little Rock,Holiday Inn Little Rock Airport,$$,3.5,32,AR
hotelstravel,Little Rock,Crowne Plaza Little Rock,$$,3.0,31,AR
hotelstravel,Little Rock,Hilton Garden Inn West Little Rock,$$,4.0,31,AR
hotelstravel,Little Rock,Courtyard by Marriott Little Rock West,$$,3.5,30,AR
hotelstravel,Little Rock,Residence Inn Little Rock Downtown,$$,4.0,29,AR
hotelstravel,Little Rock,Holiday Inn Little Rock-Presidential-Dwntn,$$,3.0,27,AR
hotelstravel,North Little Rock,Residence Inn by Marriott Little Rock North,$$,2.5,27,AR
hotelstravel,Little Rock,Holiday Inn Express & Suites Little Rock-West,$$,4.0,27,AR
hotelstravel,North Little Rock,Hampton Inn North Little Rock McCain Mall,$$,4.5,27,AR
hotelstravel,Little Rock,La Quinta by Wyndham N Little Rock - McCain Mall,$$,3.5,26,AR
hotelstravel,Maumelle,Holiday Inn Express & Suites Maumelle,$$,5.0,23,AR
hotelstravel,Little Rock,Homewood Suites by Hilton Little Rock Downtown,$$,3.5,23,AR
hotelstravel,North Little Rock,Hilton Garden Inn North Little Rock,$$,3.5,23,AR
hotelstravel,North Little Rock,Quality Inn & Suites,$$,2.0,22,AR
hotelstravel,Little Rock,Holiday Inn Express Little Rock-Airport,$$,3.0,21,AR
hotelstravel,North Little Rock,Fairfield Inn,$$,3.0,21,AR
hotelstravel,Bryant,Hampton Inn Bryant,$$,4.5,21,AR
hotelstravel,Little Rock,SpringHill Suites Little Rock West,$$,3.5,21,AR
hotelstravel,Little Rock,Holiday Inn Little Rock West - Chenal Pkwy,$$,3.0,20,AR
hotelstravel,Little Rock,TownePlace Suites Little Rock West,$$,3.5,19,AR
hotelstravel,North Little Rock,Motel 6,$,1.5,18,AR
hotelstravel,Little Rock,Hampton Inn & Suites West Little Rock,$$,3.0,17,AR
hotelstravel,North Little Rock,Wingate By Wyndham North Little Rock,$$,2.5,17,AR
hotelstravel,Little Rock,Rodeway Inn & Suites,$$,1.5,17,AR
hotelstravel,North Little Rock,Red Roof Inn North Little Rock,$,2.5,17,AR
hotelstravel,Little Rock,Extended Stay America - Little Rock - Financial Centre Parkway,$$,1.5,16,AR
hotelstravel,Little Rock,Red Roof Inn & Suites Little Rock,$$,2.5,15,AR
hotelstravel,North Little Rock,Courtyard by Marriott Little Rock North,$$,4.0,14,AR
hotelstravel,Little Rock,Tru By Hilton Little Rock West,$$$,4.5,14,AR
hotelstravel,Little Rock,Econo Lodge Inn & Suites,$$,3.0,14,AR
hotelstravel,North Little Rock,Best Western Sherwood Inn & Suites,$$,3.0,14,AR
hotelstravel,Little Rock,Home2 Suites by Hilton Little Rock West,$$,3.5,14,AR
hotelstravel,Maumelle,Hampton Inn Maumelle,$$,4.0,14,AR
hotelstravel,Little Rock,Comfort Inn & Suites Airport,$$,3.5,14,AR
hotelstravel,Bryant,Hometown Hotel.Com,$,2.5,13,AR
hotelstravel,Little Rock,Super 8 by Wyndham Little Rock/Otter Creek,$,3.0,13,AR
hotelstravel,Texarkana,Holiday Inn Texarkana Arkansas Conv Ctr,$$,3.0,12,AR
hotelstravel,North Little Rock,Red Roof Inn North Little Rock - JFK/City Center,$,2.0,12,AR
hotelstravel,North Little Rock,Holiday Inn Express & Suites North Little Rock,$$,4.0,12,AR
hotelstravel,Little Rock,Candlewood Suites West Little Rock,$$,3.5,12,AR
hotelstravel,Little Rock,Comfort Suites Little Rock West,$$,4.5,12,AR
hotelstravel,North Little Rock,Econo Lodge Inn & Suites Pritchard Road North Little Rock,$,2.5,12,AR
hotelstravel,Little Rock,La Quinta by Wyndham Little Rock - West,$$,3.5,12,AR
hotelstravel,Benton,Holiday Inn Express & Suites Bryant - Benton Area,$$,3.5,11,AR
hotelstravel,Benton,Fairfield Inn & Suites by Marriott Little Rock Benton,$$,3.0,11,AR
hotelstravel,North Little Rock,Econo Lodge Inn & Suites North Little Rock near Riverfront,$$,3.0,11,AR
hotelstravel,Little Rock,Residence Inn by Marriott Little Rock,$$,3.0,10,AR
hotelstravel,Little Rock,Wingate By Wyndham Little Rock,$$,4.0,10,AR
hotelstravel,Little Rock,Motel 6,$,1.0,10,AR
hotelstravel,Bryant,Comfort Inn & Suites Bryant - Benton,$$,4.5,9,AR
hotelstravel,Little Rock,Comfort Inn West,$$,3.0,9,AR
hotelstravel,Little Rock,Days Inn by Wyndham Little Rock/Medical Center,$,1.5,9,AR
hotelstravel,North Little Rock,Baymont by Wyndham North Little Rock,$$,2.5,9,AR
hotelstravel,Maumelle,Quality Suites Maumelle - Little Rock NW,$$,3.0,8,AR
hotelstravel,North Little Rock,Quality Inn & Suites I-40 East,$$,3.5,8,AR
hotelstravel,Bryant,Super 8 by Wyndham Bryant Little Rock Area,$,3.5,8,AR
hotelstravel,North Little Rock,Candlewood Suites North Little Rock,$$,3.5,8,AR
hotelstravel,North Little Rock,Motel 6 N Little Rock - Mccain,$,2.5,7,AR
hotelstravel,North Little Rock,Super 8 by Wyndham North Little Rock/McCain,$$,2.5,7,AR
hotelstravel,North Little Rock,Super 8 by Wyndham Little Rock/North/Airport,$$,2.5,7,AR
hotelstravel,Little Rock,Markham House Suites,$$,2.5,7,AR
hotelstravel,Little Rock,"Hotel Frederica, an Ascend Hotel Collection Member",$$,2.0,7,AR
hotelstravel,Cabot,Days Inn & Suites by Wyndham Cabot,$$,3.0,7,AR
hotelstravel,Benton,Days Inn by Wyndham Benton,$$,3.0,7,AR
hotelstravel,Jacksonville,Best Western Jacksonville Inn,$,3.0,6,AR
hotelstravel,Little Rock,Baymont Inn & Suites,$$,1.0,6,AR
hotelstravel,Little Rock,Staybridge Suites Little Rock - Medical Center,$$,3.5,6,AR
hotelstravel,North Little Rock,Americas Best Value Inn North Little Rock,$,2.0,6,AR
hotelstravel,Little Rock,Americas Best Value Inn & Suites University Ave,$$,3.5,5,AR
hotelstravel,North Little Rock,Simply Home Inn & Suites,$$,3.5,5,AR
hotelstravel,North Little Rock,Comfort Inn & Suites North Little Rock near I-40,$$,3.5,5,AR
hotelstravel,Benton,Best Western Benton Inn,$$,3.0,5,AR
hotelstravel,Jacksonville,Quality Inn Jacksonville,$$,4.0,4,AR
hotelstravel,Little Rock AFB,The Razorback Inn,$,2.5,4,AR
hotelstravel,Maumelle,Americas Best Value Inn & Suites Maumelle North Little Rock,$,3.0,4,AR
hotelstravel,Roland,An Enchanting Evening,$$,5.0,4,AR
hotelstravel,Little Rock,Camp Joseph T Robinson,$,3.5,4,AR
hotelstravel,Little Rock,Motel Ritz,$,1.5,3,AR
hotelstravel,Benton,Econo Lodge,$$,1.5,3,AR
hotelstravel,Little Rock,Americas Best Value Inn & Suites Little Rock at Scott Hamilton,$$,1.0,3,AR
hotelstravel,Little Rock,Ramada Limited Little Rock,$$$,1.5,3,AR
hotelstravel,Little Rock,Motel 6,$,1.5,3,AR
hotelstravel,Little Rock,Motel 6,$,2.5,3,AR
hotelstravel,Cabot,Americas Best Value Inn Cabot,$,2.0,3,AR
hotelstravel,Little Rock,Mallards,$$,3.5,2,AR
hotelstravel,Little Rock,Travelodge by Wyndham Little Rock Airport,$$,1.0,2,AR
hotelstravel,North Little Rock,Galloway Inn,$$,3.0,2,AR
hotelstravel,Little Rock,Super 7 Inn,$,1.0,2,AR
hotelstravel,North Little Rock,Days Inn North Little Rock / Maumelle,$,2.0,1,AR
hotelstravel,Cabot,Super 8 by Wyndham Cabot,$,4.0,1,AR
hotelstravel,Cabot,Miss Martha's Bed & Breakfast,$$,5.0,1,AR
hotelstravel,Jacksonville,Americas Best Value Inn Jacksonville Little Rock,$,1.0,1,AR
hotelstravel,Little Rock,Heritage House Inn,$,1.0,1,AR
hotelstravel,Malibu,Malibu Wine Safaris,$$,4.5,2565,CA
hotelstravel,Los Angeles,"The Standard, Downtown LA",$$,3.0,1513,CA
hotelstravel,Los Angeles,"The Westin Bonaventure Hotel & Suites, Los Angeles",$$$,3.5,1190,CA
hotelstravel,Pasadena,The Langham Huntington,$$$$,3.5,991,CA
hotelstravel,Los Angeles,The Hollywood Roosevelt,$$$,3.5,966,CA
hotelstravel,Los Angeles,Millennium Biltmore Los Angeles,$$$,3.0,946,CA
